file,mean_dchg_cap_Ah,delta_dchg_cap_Ah,mean_chg_cap_Ah,delta_chg_cap_Ah,mean_coul_eff,delta_coul_eff,mean_v_dis_avg,delta_v_dis_avg,mean_v_chg_avg,delta_v_chg_avg,mean_t_dis_h,delta_t_dis_h,mean_t_chg_h,delta_t_chg_h,mean_i_dis_A,delta_i_dis_A,mean_i_chg_A,delta_i_chg_A,mean_energy_dis_Wh,delta_energy_dis_Wh,mean_polarization_V,delta_polarization_V,slope_cap_per100,slope_energy_per100,slope_polar_per100,health_score,label_score,label_gmm,label
./data/2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good.xlsx,0.001993531,-0.00054375,0.004053946,-0.00274545,0.5233585548195212,0.29699092684500605,3.5243291758957653,0.15818646108581103,3.8773763086374635,0.18852818686843742,1.7430000000000008,-1.632777777777782,2.027,-1.0597222222222211,0.0013656961804800977,0.00028577316873746716,0.002383204356984904,-2.833152003690713e-07,0.007246172583639021,-0.0013170046991616557,0.35304713274169836,0.030341725782626394,2.6179927684189573e-05,0.0003414677881489769,-0.016601996250890087,2.9000236538003437,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 CPCN 1_6_1_2025-06-25 18-08-00_bad.xlsx,0.001935037142857143,1.4000000000003593e-07,0.0046618,-0.0019379499999999995,0.4293339164456644,0.19570264995775088,3.3976217767061,-0.03136087634653606,4.001193836817518,0.04487505091649702,0.8356349206349207,-0.606944444444449,1.7994444444444457,-0.7480555555555499,0.001462841769942673,5.016961049699093e-05,0.0025906897489886955,2.8325919176636766e-08,0.006728986412054223,0.00017835343300708073,0.6035720601114173,0.07623592726303308,3.6071428571518087e-06,0.0023530095409955414,1.9730873050038664,0.7996296079449203,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 CPCN 2_6_2_2025-06-25 18-08-00_bad.xlsx,0.00155403875,-0.0018626200000000002,0.00284603375,-0.00479205,0.581490749901391,0.27565895215080355,3.2541836202642513,-0.5069347223552709,4.047565547947993,-0.05491472262892394,0.10482638888888884,-0.5594444444444441,1.0985763888888889,-1.8497222222222232,0.0016243412883520055,0.0005619821723025838,0.002590656170922669,-1.5644216691187984e-08,0.0054996529450572,-0.006396908294899719,0.7933819276837422,0.452019999726347,-0.001763984308562954,-0.006267847379893352,0.3849482447199708,-1.2782704136236345,bad,good,bad
./data/2025-06-25 GraSi NMC811 LP57 CPCN 3_6_3_2025-06-25 18-08-00_bad.xlsx,0.0002126122222222222,0.00028788,0.0011363233333333332,-1.781999999999999e-05,0.5654172242981071,0.5634442880344694,2.9016970802246056,0.3077821364902502,3.8957614397611144,0.10223891217774073,0.12966049382716052,0.959166666666667,0.5285493827160495,0.8022222222222231,0.0018955578543369263,-0.0016567731565459614,0.002360278969539961,-0.002072426625445399,0.0007208710182641047,0.000944043627783195,0.9940643595365083,-0.2055432243125095,0.00010325569760019321,0.00031126911011975563,0.01705668136730448,-5.075644960023107,bad,good,bad
./data/2025-06-25 GraSi NMC811 LP57 DFEC 1_6_1_2025-06-25 18-08-00_bad.xlsx,0.0015866176923076923,-0.00140392,0.0028408730769230776,-0.0034413699999999996,0.5982616141036652,0.11982654650614483,3.431324411569048,-0.16905446148432723,3.938095709960735,0.08170850762527282,0.8417948717948716,-1.0988888888888921,1.369551282051282,-1.328333333333334,0.001599614609757903,0.0006638818739798061,0.0024312933524684036,8.75816993581302e-10,0.005860840012799551,-0.004576799137620853,0.5067712983916876,0.25076296910960005,-0.0002124685677899967,-0.0007059985929740915,0.028467993615938245,0.48502357083547787,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00_good.xlsx,0.002096415,1.0000000000005664e-07,0.003644423,-0.0015127299999999999,0.5909348764771485,0.23907245984932118,3.4655966710043993,0.07767607733323079,3.892797879332835,0.07006015151515088,1.3419722222222226,-0.8980555555555559,1.9374722222222218,-0.58388888888889,0.0014239698068962124,0.0001297991757259584,0.0023834151183414905,-4.1183654729114866e-08,0.007566824971573996,0.0004737630546321151,0.42720120832843583,-0.007615925818079905,0.0002191565634329418,0.0008950308279907104,-0.037990527297273174,2.665496122234679,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 DFEC 3_6_3_2025-06-25 18-08-00_bad.xlsx,0.00182331,-0.0010917600000000002,0.00357039,-0.0032966299999999996,0.5633695814049854,0.19921758779194276,3.4492128306510055,-0.16758907886153684,3.887609094735305,0.096357524824489,1.5304797979797966,-1.5966666666666622,1.7827777777777791,-1.272500000000004,0.0014478459528996248,0.0005744992884894886,0.0024021645774153426,-1.1099582569035205e-07,0.006548603531601235,-0.003612849638889403,0.43839626408429894,0.26394660368602585,-0.0001929555344998581,-0.0005751751778649571,0.05995796052500666,1.9462129259221006,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 LiDFP 1_6_4_2025-06-25 18-08-00_bad.xlsx,0.0013239799999999998,-0.00188493,0.002621636666666667,-0.00531076,0.5325765392663949,0.17157069142518994,3.278198033043513,-0.6124691482414399,3.9723204179785245,0.14312035809018608,0.9554629629629628,-1.5780555555555522,1.2975555555555554,-2.050000000000001,0.0018419989399173892,0.0012626441785614322,0.002452411774454618,-1.0082891246671749e-07,0.004779015209455813,-0.006805972124709584,0.6941223849350114,0.755589506331626,-0.0003007843760141671,-0.001073523339192661,0.099531166316703,-0.4899684075498175,bad,good,bad
./data/2025-06-25 GraSi NMC811 LP57 LiDFP 2_6_5_2025-06-25 18-08-00_bad.xlsx,0.0019348542857142857,8.999999999989919e-08,0.004864742857142858,-0.00273537,0.4092971657704942,0.20309613371294105,3.4713678024129173,-0.011112253511086134,3.97199873187313,0.02440152858881195,0.8472222222222217,-0.629166666666662,1.8778968253968258,-1.05583333333334,0.0015119220898596622,7.692878277607484e-05,0.0025905234150973714,-1.015924262770529e-07,0.007003906021857377,0.0001953838259909895,0.5006309294602128,0.035513782099898084,2.3214285714353443e-06,0.003503173081126759,0.44730201749438653,1.5076417915277907,good,good,good
./data/2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00_good.xlsx,0.002188627777777778,0.0022847200000000005,0.0041882544444444446,-0.0005947000000000001,0.5325276720334707,0.6318490581089009,3.4828820100045648,0.15540939094113027,3.8571753471364008,-0.020142469160576493,2.0076234567901245,6.61,2.3050308641975334,5.96416666666666,0.0013444293577009945,-0.0008970845344907107,0.002360134908358217,-0.0020723538018138543,0.00770415197359599,0.008591778910863502,0.37429333713183627,-0.17555186010170676,0.0009716038334799783,0.0036901344633648385,-0.06621061173827945,3.815190165396411,good,good,good
