DataPoint,cycle_index,step_type,Time(h),Total Time(h),current_a,voltage_v,capacity_ah,spec_cap,chg_cap,chg_spec,dchg_cap,dchg_spec,energy_wh,date,power_w,mission_step,t_cum_s,Cycle,file,file_key,label,dvdt_v_per_s,V0,Cap0,E0,P0,V_delta,Cap_delta,E_delta,P_delta,V_mean_upto,V_std_upto,V_min_upto,I_mean_upto,I_std_upto,I_abs_mean_upto,P_mean_upto,P_std_upto,Vsag_upto,Vsag_ratio_upto,dVdt_slope_upto
415749,479,CC DChg,0.0027777777777777,1134.3425,-0.0092746,3.4962,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.12e-05,2025-08-13 03:07:16,-0.0324259,take_off,9.0,479,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0098785380116959,3.6017,0.0,0.0,-0.033404,-0.10550000000000015,2.58e-05,9.12e-05,0.0009781000000000026,3.5665333333333336,0.06091045339950567,3.4962,-0.009274533333333333,5.77350269186197e-08,0.009274533333333333,-0.033077966666666674,0.0005647062982943735,0.10550000000000015,0.02929171522011409,-0.011722222222221983
416112,480,CC DChg,0.0,1135.29944444444,-0.0092744,3.5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-13 04:04:43,-0.0333684,take_off,0.0,480,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0118,3.5979,0.0,0.0,-0.0333684,0.0,0.0,0.0,0.0,3.5979,,3.5979,-0.0092744,,0.0092744,-0.0333684,,0.0,0.0,
416113,480,CC DChg,0.0002777777777777,1135.29972222222,-0.0092744,3.5979,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.3e-06,2025-08-13 04:04:43,-0.0333684,take_off,0.0,480,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0118,3.5979,0.0,0.0,-0.0333684,0.0,2.6e-06,9.3e-06,0.0,3.5979,0.0,3.5979,-0.0092744,0.0,0.0092744,-0.0333684,0.0,0.0,0.0,0.0
416114,480,CC DChg,0.0027777777777777,1135.30222222222,-0.0092743,3.4917,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.11e-05,2025-08-13 04:04:52,-0.0323831,take_off,9.0,480,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0099431578947368,3.5979,0.0,0.0,-0.0333684,-0.1062000000000003,2.58e-05,9.11e-05,0.0009853000000000015,3.5625,0.061314598587938425,3.4917,-0.009274366666666667,5.773502691987163e-08,0.009274366666666667,-0.03303996666666666,0.0005688632202325381,0.1062000000000003,0.029517210173376166,-0.011800000000000017
416474,481,CC DChg,0.0,1136.25583333333,-0.0092746,3.6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-13 05:02:07,-0.0334294,take_off,0.0,481,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0117222222222222,3.6044,0.0,0.0,-0.0334294,0.0,0.0,0.0,0.0,3.6044,,3.6044,-0.0092746,,0.0092746,-0.0334294,,0.0,0.0,
416475,481,CC DChg,0.0002777777777777,1136.25611111111,-0.0092746,3.6044,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.3e-06,2025-08-13 05:02:07,-0.0334294,take_off,0.0,481,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0117222222222222,3.6044,0.0,0.0,-0.0334294,0.0,2.6e-06,9.3e-06,0.0,3.6044,0.0,3.6044,-0.0092746,0.0,0.0092746,-0.0334294,0.0,0.0,0.0,0.0
416476,481,CC DChg,0.0027777777777777,1136.25861111111,-0.0092745,3.4989,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.13e-05,2025-08-13 05:02:16,-0.0324505,take_off,9.0,481,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.0098643274853801,3.6044,0.0,0.0,-0.0334294,-0.10550000000000015,2.58e-05,9.13e-05,0.0009788999999999978,3.569233333333333,0.06091045339950567,3.4989,-0.009274566666666666,5.77350269186197e-08,0.009274566666666666,-0.033103099999999996,0.0005651681785097224,0.10550000000000015,0.029269773257748,-0.011722222222222058
24078,4,CC DChg,0.0,66.8044444444444,-0.0092744,3.9737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-29 22:27:34,-0.0368537,take_off,0.0,4,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0088999999999999,3.9737,0.0,0.0,-0.0368537,0.0,0.0,0.0,0.0,3.9737,,3.9737,-0.0092744,,0.0092744,-0.0368537,,0.0,0.0,
24079,4,CC DChg,0.0002777777777777,66.8047222222222,-0.0092744,3.9737,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.02e-05,2025-06-29 22:27:34,-0.0368537,take_off,0.0,4,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0088999999999999,3.9737,0.0,0.0,-0.0368537,0.0,2.6e-06,1.02e-05,0.0,3.9737,0.0,3.9737,-0.0092744,0.0,0.0092744,-0.0368537,0.0,0.0,0.0,0.0
24080,4,CC DChg,0.0027777777777777,66.8072222222222,-0.0092745,3.8936,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001012,2025-06-29 22:27:43,-0.0361112,take_off,9.0,4,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.007118947368421,3.9737,0.0,0.0,-0.0368537,-0.08009999999999984,2.58e-05,0.0001012,0.0007425000000000001,3.9470000000000005,0.04624575656208893,3.8936,-0.009274433333333333,5.77350269186197e-08,0.009274433333333333,-0.036606200000000005,0.00042868257487329816,0.08009999999999984,0.02015753072513504,-0.008899999999999877
25539,5,CC DChg,0.0,70.8269444444445,-0.0092744,3.9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 02:28:55,-0.0367721,take_off,0.0,5,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0089666666666666,3.9649,0.0,0.0,-0.0367721,0.0,0.0,0.0,0.0,3.9649,,3.9649,-0.0092744,,0.0092744,-0.0367721,,0.0,0.0,
25540,5,CC DChg,0.0002777777777777,70.8272222222222,-0.0092744,3.9649,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.02e-05,2025-06-30 02:28:55,-0.0367721,take_off,0.0,5,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0089666666666666,3.9649,0.0,0.0,-0.0367721,0.0,2.6e-06,1.02e-05,0.0,3.9649,0.0,3.9649,-0.0092744,0.0,0.0092744,-0.0367721,0.0,0.0,0.0,0.0
25541,5,CC DChg,0.0027777777777777,70.8297222222222,-0.0092743,3.8842,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001009,2025-06-30 02:29:04,-0.0360232,take_off,9.0,5,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0070545614035087,3.9649,0.0,0.0,-0.0367721,-0.08070000000000022,2.58e-05,0.0001009,0.0007489000000000037,3.938,0.04659216672360299,3.8842,-0.009274366666666667,5.773502691987163e-08,0.009274366666666667,-0.03652246666666667,0.0004323776165961139,0.08070000000000022,0.020353597731696253,-0.008966666666666546
26885,6,CC DChg,0.0,74.5297222222222,-0.0092743,3.9622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 06:11:06,-0.0367466,take_off,0.0,6,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0092333333333333,3.9622,0.0,0.0,-0.0367466,0.0,0.0,0.0,0.0,3.9622,,3.9622,-0.0092743,,0.0092743,-0.0367466,,0.0,0.0,
26886,6,CC DChg,0.0002777777777777,74.53,-0.0092743,3.9622,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.02e-05,2025-06-30 06:11:06,-0.0367466,take_off,0.0,6,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0092333333333333,3.9622,0.0,0.0,-0.0367466,0.0,2.6e-06,1.02e-05,0.0,3.9622,0.0,3.9622,-0.0092743,0.0,0.0092743,-0.0367466,0.0,0.0,0.0,0.0
26887,6,CC DChg,0.0027777777777777,74.5325,-0.0092744,3.8791,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001008,2025-06-30 06:11:15,-0.0359763,take_off,9.0,6,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0072043859649122,3.9622,0.0,0.0,-0.0367466,-0.08309999999999995,2.58e-05,0.0001008,0.0007702999999999946,3.9345,0.04797780736965794,3.8791,-0.009274333333333334,5.773502691987163e-08,0.009274333333333334,-0.03648983333333333,0.0004447329123567656,0.08309999999999995,0.020973191415579358,-0.009233333333333186
28159,7,CC DChg,0.0,78.0341666666667,-0.0092744,3.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 09:41:23,-0.0366552,take_off,0.0,7,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0095333333333333,3.9523,0.0,0.0,-0.0366552,0.0,0.0,0.0,0.0,3.9523,,3.9523,-0.0092744,,0.0092744,-0.0366552,,0.0,0.0,
28160,7,CC DChg,0.0002777777777777,78.0344444444444,-0.0092744,3.9523,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.02e-05,2025-06-30 09:41:23,-0.0366552,take_off,0.0,7,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0095333333333333,3.9523,0.0,0.0,-0.0366552,0.0,2.6e-06,1.02e-05,0.0,3.9523,0.0,3.9523,-0.0092744,0.0,0.0092744,-0.0366552,0.0,0.0,0.0,0.0
28161,7,CC DChg,0.0027777777777777,78.0369444444444,-0.0092744,3.8665,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001005,2025-06-30 09:41:32,-0.0358595,take_off,9.0,7,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0074191228070175,3.9523,0.0,0.0,-0.0366552,-0.08580000000000032,2.58e-05,0.0001005,0.0007956999999999964,3.9237,0.04953665309647014,3.8665,-0.0092744,0.0,0.0092744,-0.03638996666666667,0.00045939760919418415,0.08580000000000032,0.0217088728818985,-0.009533333333333331
29383,8,CC DChg,0.0,81.3997222222222,-0.0092742,3.9428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 13:03:19,-0.0365663,take_off,0.0,8,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0097666666666666,3.9428,0.0,0.0,-0.0365663,0.0,0.0,0.0,0.0,3.9428,,3.9428,-0.0092742,,0.0092742,-0.0365663,,0.0,0.0,
29384,8,CC DChg,0.0002777777777777,81.4,-0.0092742,3.9428,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.02e-05,2025-06-30 13:03:19,-0.0365663,take_off,0.0,8,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0097666666666666,3.9428,0.0,0.0,-0.0365663,0.0,2.6e-06,1.02e-05,0.0,3.9428,0.0,3.9428,-0.0092742,0.0,0.0092742,-0.0365663,0.0,0.0,0.0,0.0
29385,8,CC DChg,0.0027777777777777,81.4025,-0.0092743,3.8549,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001003,2025-06-30 13:03:28,-0.0357515,take_off,9.0,8,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,GOOD_not_drone,-0.0075750877192982,3.9428,0.0,0.0,-0.0365663,-0.08789999999999987,2.58e-05,0.0001003,0.0008148000000000044,3.9135000000000004,0.050749088661767965,3.8549,-0.009274233333333333,5.77350269186197e-08,0.009274233333333333,-0.036294700000000006,0.00047042499933570863,0.08789999999999987,0.022293795705134463,-0.009766666666666347
30569,9,CC DChg,0.0,84.6577777777778,-0.0092745,3.9336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 16:18:49,-0.0364822,take_off,0.0,9,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0100555555555555,3.9336,0.0,0.0,-0.0364822,0.0,0.0,0.0,0.0,3.9336,,3.9336,-0.0092745,,0.0092745,-0.0364822,,0.0,0.0,
30570,9,CC DChg,0.0002777777777777,84.6580555555555,-0.0092745,3.9336,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 16:18:49,-0.0364822,take_off,0.0,9,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0100555555555555,3.9336,0.0,0.0,-0.0364822,0.0,2.6e-06,1.01e-05,0.0,3.9336,0.0,3.9336,-0.0092745,0.0,0.0092745,-0.0364822,0.0,0.0,0.0,0.0
30571,9,CC DChg,0.0027777777777777,84.6605555555556,-0.0092744,3.8431,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,0.0001,2025-06-30 16:18:58,-0.0356424,take_off,9.0,9,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0077745029239765,3.9336,0.0,0.0,-0.0364822,-0.09050000000000002,2.58e-05,0.0001,0.0008398000000000017,3.9034333333333335,0.05225019936166114,3.8431,-0.009274466666666667,5.77350269186197e-08,0.009274466666666667,-0.03620226666666667,0.0004848587560654477,0.09050000000000002,0.023006908936620673,-0.010055555555555519
31716,10,CC DChg,0.0,87.8052777777778,-0.0092743,3.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 19:27:41,-0.036409,take_off,0.0,10,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0102222222222222,3.9258,0.0,0.0,-0.036409,0.0,0.0,0.0,0.0,3.9258,,3.9258,-0.0092743,,0.0092743,-0.036409,,0.0,0.0,
31717,10,CC DChg,0.0002777777777777,87.8055555555556,-0.0092743,3.9258,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 19:27:41,-0.036409,take_off,0.0,10,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0102222222222222,3.9258,0.0,0.0,-0.036409,0.0,2.6e-06,1.01e-05,0.0,3.9258,0.0,3.9258,-0.0092743,0.0,0.0092743,-0.036409,0.0,0.0,0.0,0.0
31718,10,CC DChg,0.0027777777777777,87.8080555555556,-0.0092744,3.8338,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.97e-05,2025-06-30 19:27:50,-0.0355562,take_off,9.0,10,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0078764327485379,3.9258,0.0,0.0,-0.036409,-0.09200000000000008,2.58e-05,9.97e-05,0.0008527999999999938,3.895133333333334,0.05311622476544555,3.8338,-0.009274333333333334,5.773502691987163e-08,0.009274333333333334,-0.03612473333333333,0.0004923643095649093,0.09200000000000008,0.023434707974245274,-0.010222222222221957
32832,11,CC DChg,0.0,90.8672222222222,-0.0092744,3.9217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30 22:31:24,-0.0363714,take_off,0.0,11,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0103777777777777,3.9217,0.0,0.0,-0.0363714,0.0,0.0,0.0,0.0,3.9217,,3.9217,-0.0092744,,0.0092744,-0.0363714,,0.0,0.0,
32833,11,CC DChg,0.0002777777777777,90.8675,-0.0092744,3.9217,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-06-30 22:31:24,-0.0363714,take_off,0.0,11,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0103777777777777,3.9217,0.0,0.0,-0.0363714,0.0,2.6e-06,1.01e-05,0.0,3.9217,0.0,3.9217,-0.0092744,0.0,0.0092744,-0.0363714,0.0,0.0,0.0,0.0
32834,11,CC DChg,0.0027777777777777,90.87,-0.0092745,3.8283,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.96e-05,2025-06-30 22:31:33,-0.0355056,take_off,9.0,11,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0079440935672514,3.9217,0.0,0.0,-0.0363714,-0.09339999999999993,2.58e-05,9.96e-05,0.0008657999999999999,3.8905666666666665,0.05392451514231094,3.8283,-0.009274433333333333,5.77350269186197e-08,0.009274433333333333,-0.0360828,0.0004998698630643779,0.09339999999999993,0.023816196084301154,-0.010377777777777684
33912,12,CC DChg,0.0,93.8330555555556,-0.0092743,3.9118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 01:29:22,-0.0362792,take_off,0.0,12,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0103888888888889,3.9118,0.0,0.0,-0.0362792,0.0,0.0,0.0,0.0,3.9118,,3.9118,-0.0092743,,0.0092743,-0.0362792,,0.0,0.0,
33913,12,CC DChg,0.0002777777777777,93.8333333333333,-0.0092743,3.9118,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-07-01 01:29:22,-0.0362792,take_off,0.0,12,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0103888888888889,3.9118,0.0,0.0,-0.0362792,0.0,2.6e-06,1.01e-05,0.0,3.9118,0.0,3.9118,-0.0092743,0.0,0.0092743,-0.0362792,0.0,0.0,0.0,0.0
33914,12,CC DChg,0.0027777777777777,93.8358333333333,-0.0092743,3.8183,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.94e-05,2025-07-01 01:29:31,-0.0354121,take_off,9.0,12,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0079594152046783,3.9118,0.0,0.0,-0.0362792,-0.09350000000000014,2.58e-05,9.94e-05,0.0008670999999999957,3.8806333333333334,0.05398225016923015,3.8183,-0.0092743,0.0,0.0092743,-0.03599016666666666,0.000500620418414321,0.09350000000000014,0.023902033871354943,-0.010388888888888911
34962,13,CC DChg,0.0,96.7125,-0.0092742,3.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 04:22:09,-0.0362343,take_off,0.0,13,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0106444444444444,3.907,0.0,0.0,-0.0362343,0.0,0.0,0.0,0.0,3.907,,3.907,-0.0092742,,0.0092742,-0.0362343,,0.0,0.0,
34963,13,CC DChg,0.0002777777777777,96.7127777777778,-0.0092742,3.907,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1.01e-05,2025-07-01 04:22:09,-0.0362343,take_off,0.0,13,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0106444444444444,3.907,0.0,0.0,-0.0362343,0.0,2.6e-06,1.01e-05,0.0,3.907,0.0,3.907,-0.0092742,0.0,0.0092742,-0.0362343,0.0,0.0,0.0,0.0
34964,13,CC DChg,0.0027777777777777,96.7152777777778,-0.0092743,3.8112,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.92e-05,2025-07-01 04:22:18,-0.0353462,take_off,9.0,13,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0081128654970759,3.907,0.0,0.0,-0.0362343,-0.09580000000000011,2.58e-05,9.92e-05,0.0008880999999999958,3.8750666666666667,0.05531015578836621,3.8112,-0.009274233333333333,5.77350269186197e-08,0.009274233333333333,-0.03593826666666666,0.0005127447740673032,0.09580000000000011,0.0245200858663717,-0.010644444444444253
35980,14,CC DChg,0.0,99.5061111111111,-0.0092741,3.9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 07:09:47,-0.0361699,take_off,0.0,14,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0107555555555555,3.9001,0.0,0.0,-0.0361699,0.0,0.0,0.0,0.0,3.9001,,3.9001,-0.0092741,,0.0092741,-0.0361699,,0.0,0.0,
35981,14,CC DChg,0.0002777777777777,99.5063888888889,-0.0092741,3.9001,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 07:09:47,-0.0361699,take_off,0.0,14,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0107555555555555,3.9001,0.0,0.0,-0.0361699,0.0,2.6e-06,1e-05,0.0,3.9001,0.0,3.9001,-0.0092741,0.0,0.0092741,-0.0361699,0.0,0.0,0.0,0.0
35982,14,CC DChg,0.0027777777777777,99.5088888888889,-0.0092743,3.8033,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.9e-05,2025-07-01 07:09:56,-0.0352729,take_off,9.0,14,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0081902923976607,3.9001,0.0,0.0,-0.0361699,-0.0968,2.58e-05,9.9e-05,0.000896999999999995,3.8678333333333335,0.05588750605755577,3.8033,-0.009274166666666667,1.154700538372394e-07,0.009274166666666667,-0.035870900000000004,0.0005178831914630904,0.0968,0.024819870049519226,-0.010755555555555392
36966,15,CC DChg,0.0,102.210555555556,-0.0092744,3.8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 09:52:03,-0.036159,take_off,0.0,15,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0107999999999999,3.8988,0.0,0.0,-0.036159,0.0,0.0,0.0,0.0,3.8988,,3.8988,-0.0092744,,0.0092744,-0.036159,,0.0,0.0,
36967,15,CC DChg,0.0002777777777777,102.210833333333,-0.0092744,3.8988,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 09:52:03,-0.036159,take_off,0.0,15,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0107999999999999,3.8988,0.0,0.0,-0.036159,0.0,2.6e-06,1e-05,0.0,3.8988,0.0,3.8988,-0.0092744,0.0,0.0092744,-0.036159,0.0,0.0,0.0,0.0
36968,15,CC DChg,0.0027777777777777,102.213333333333,-0.0092743,3.8016,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.9e-05,2025-07-01 09:52:12,-0.0352572,take_off,9.0,15,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0082042105263157,3.8988,0.0,0.0,-0.036159,-0.09719999999999995,2.58e-05,9.9e-05,0.0009017999999999943,3.8664,0.056118446165231595,3.8016,-0.009274366666666667,5.773502691987163e-08,0.009274366666666667,-0.0358584,0.0005206544727552013,0.09719999999999995,0.024930741527972304,-0.010799999999999846
37946,16,CC DChg,0.0,104.895277777778,-0.0092744,3.8963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 12:33:09,-0.0361358,take_off,0.0,16,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0109333333333333,3.8963,0.0,0.0,-0.0361358,0.0,0.0,0.0,0.0,3.8963,,3.8963,-0.0092744,,0.0092744,-0.0361358,,0.0,0.0,
37947,16,CC DChg,0.0002777777777777,104.895555555556,-0.0092744,3.8963,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,1e-05,2025-07-01 12:33:09,-0.0361358,take_off,0.0,16,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0109333333333333,3.8963,0.0,0.0,-0.0361358,0.0,2.6e-06,1e-05,0.0,3.8963,0.0,3.8963,-0.0092744,0.0,0.0092744,-0.0361358,0.0,0.0,0.0,0.0
37948,16,CC DChg,0.0027777777777777,104.898055555556,-0.0092744,3.7979,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.89e-05,2025-07-01 12:33:18,-0.0352232,take_off,9.0,16,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.008269649122807,3.8963,0.0,0.0,-0.0361358,-0.09840000000000027,2.58e-05,9.89e-05,0.0009125999999999995,3.8635,0.05681126648825939,3.7979,-0.0092744,0.0,0.0092744,-0.0358316,0.0005268898556624532,0.09840000000000027,0.025254722363595692,-0.010933333333333023
38916,17,CC DChg,0.0,107.553611111111,-0.0092743,3.8962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01 15:12:40,-0.0361345,take_off,0.0,17,2025-06-25 GraSi NMC811 LP57 2_5_6_2025-06-26 12-34-47_good.xlsx,20250625grasinmc811lp5725620250626123447,BAD,-0.0110333333333333,3.8962,0.0,0.0,-0.0361345,0.0,0.0,0.0,0.0,3.8962,,3.8962,-0.0092743,,0.0092743,-0.0361345,,0.0,0.0,
