DataPoint,cycle_index,step_type,Time(h),Total Time(h),current_a,voltage_v,capacity_ah,spec_cap,chg_cap,chg_spec,dchg_cap,dchg_spec,energy_wh,date,power_w,mission_step,t_cum_s,Cycle,file,file_key,label,dvdt_v_per_s
137189,84,CC DChg,0.0,378.132777777778,-0.0092749,3.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-12 14:51:43,-0.0351769,take_off,0.0,84,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010844444444444434
137190,84,CC DChg,0.000277777777777778,378.133055555556,-0.0092749,3.7927,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.8e-06,2025-07-12 14:51:43,-0.0351769,take_off,0.0,84,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010844444444444434
137191,84,CC DChg,0.00277777777777778,378.135555555556,-0.0092748,3.6951,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.62e-05,2025-07-12 14:51:52,-0.0342713,take_off,9.0,84,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.008194444444444393
138371,85,CC DChg,0.0,381.379722222222,-0.0092749,3.7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-12 18:06:32,-0.0351435,take_off,0.0,85,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010999999999999973
138372,85,CC DChg,0.000277777777777778,381.38,-0.0092749,3.7891,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.8e-06,2025-07-12 18:06:32,-0.0351435,take_off,0.0,85,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010999999999999973
138373,85,CC DChg,0.00277777777777778,381.3825,-0.0092748,3.6901,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.61e-05,2025-07-12 18:06:41,-0.0342249,take_off,9.0,85,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.008299999999999946
139554,86,CC DChg,0.0,384.625,-0.0092747,3.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-12 21:21:16,-0.0351947,take_off,0.0,86,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010888888888888924
139555,86,CC DChg,0.000277777777777778,384.625277777778,-0.0092747,3.7947,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.8e-06,2025-07-12 21:21:16,-0.0351947,take_off,0.0,86,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010888888888888924
139556,86,CC DChg,0.00277777777777778,384.627777777778,-0.0092747,3.6967,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.62e-05,2025-07-12 21:21:25,-0.0342858,take_off,9.0,86,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.008213099415204678
140736,87,CC DChg,0.0,387.870833333333,-0.0092747,3.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 00:36:02,-0.0351548,take_off,0.0,87,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010922222222222229
140737,87,CC DChg,0.000277777777777778,387.871111111111,-0.0092747,3.7904,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.8e-06,2025-07-13 00:36:02,-0.0351548,take_off,0.0,87,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010922222222222229
140738,87,CC DChg,0.00277777777777778,387.873611111111,-0.0092747,3.6921,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.61e-05,2025-07-13 00:36:11,-0.0342431,take_off,9.0,87,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.008244853801169572
141912,88,CC DChg,0.0,391.099722222222,-0.0092747,3.7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 03:49:46,-0.035153,take_off,0.0,88,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010922222222222229
141913,88,CC DChg,0.000277777777777778,391.1,-0.0092747,3.7902,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.8e-06,2025-07-13 03:49:46,-0.035153,take_off,0.0,88,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.010922222222222229
141914,88,CC DChg,0.00277777777777778,391.1025,-0.0092747,3.6919,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.61e-05,2025-07-13 03:49:55,-0.0342413,take_off,9.0,88,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,GOOD_not_drone,-0.00824011695906432
143081,89,CC DChg,0.0,394.31,-0.0092749,3.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 07:02:24,-0.0350777,take_off,0.0,89,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
143082,89,CC DChg,0.000277777777777778,394.310277777778,-0.0092749,3.782,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 07:02:24,-0.0350777,take_off,0.0,89,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
143083,89,CC DChg,0.00277777777777778,394.312777777778,-0.0092749,3.6825,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.59e-05,2025-07-13 07:02:33,-0.0341548,take_off,9.0,89,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008352923976608195
144234,90,CC DChg,0.0,397.469444444444,-0.0092747,3.7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 10:11:59,-0.0349907,take_off,0.0,90,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011233333333333305
144235,90,CC DChg,0.000277777777777778,397.469722222222,-0.0092747,3.7727,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 10:11:59,-0.0349907,take_off,0.0,90,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011233333333333305
144236,90,CC DChg,0.00277777777777778,397.472222222222,-0.0092746,3.6716,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.56e-05,2025-07-13 10:12:08,-0.0340526,take_off,9.0,90,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008508070175438559
145378,91,CC DChg,0.0,400.601388888889,-0.0092748,3.7723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 13:19:54,-0.0349873,take_off,0.0,91,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01128888888888888
145379,91,CC DChg,0.000277777777777778,400.601666666667,-0.0092748,3.7723,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 13:19:54,-0.0349873,take_off,0.0,91,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01128888888888888
145380,91,CC DChg,0.00277777777777778,400.604166666667,-0.0092748,3.6707,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.56e-05,2025-07-13 13:20:03,-0.034045,take_off,9.0,91,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008546783625730997
146522,92,CC DChg,0.0,403.735833333333,-0.0092748,3.7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 16:27:59,-0.0350328,take_off,0.0,92,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011000000000000022
146523,92,CC DChg,0.000277777777777778,403.736111111111,-0.0092748,3.7772,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 16:27:59,-0.0350328,take_off,0.0,92,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011000000000000022
146524,92,CC DChg,0.00277777777777778,403.738611111111,-0.0092747,3.6782,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.58e-05,2025-07-13 16:28:08,-0.0341142,take_off,9.0,92,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008352105263157883
147678,93,CC DChg,0.0,406.903611111111,-0.009275,3.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 19:38:04,-0.035053,take_off,0.0,93,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011000000000000022
147679,93,CC DChg,0.000277777777777778,406.903888888889,-0.009275,3.7793,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 19:38:04,-0.035053,take_off,0.0,93,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011000000000000022
147680,93,CC DChg,0.00277777777777778,406.906388888889,-0.0092749,3.6803,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.58e-05,2025-07-13 19:38:13,-0.0341344,take_off,9.0,93,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008347368421052631
148806,94,CC DChg,0.0,409.995277777778,-0.0092747,3.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-13 22:43:35,-0.0347987,take_off,0.0,94,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01165555555555553
148807,94,CC DChg,0.000277777777777778,409.995555555556,-0.0092747,3.752,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-13 22:43:35,-0.0347987,take_off,0.0,94,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01165555555555553
148808,94,CC DChg,0.00277777777777778,409.998055555556,-0.0092747,3.6471,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.51e-05,2025-07-13 22:43:44,-0.0338258,take_off,9.0,94,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008829766081871304
149916,95,CC DChg,0.0,413.031388888889,-0.009275,3.7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 01:45:45,-0.0349983,take_off,0.0,95,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011033333333333327
149917,95,CC DChg,0.000277777777777778,413.031666666667,-0.009275,3.7734,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 01:45:45,-0.0349983,take_off,0.0,95,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011033333333333327
149918,95,CC DChg,0.00277777777777778,413.034166666667,-0.009275,3.6741,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.57e-05,2025-07-14 01:45:54,-0.0340773,take_off,9.0,95,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.00839807017543856
151057,96,CC DChg,0.0,416.156388888889,-0.0092749,3.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 04:53:16,-0.0349181,take_off,0.0,96,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011277777777777795
151058,96,CC DChg,0.000277777777777778,416.156666666667,-0.0092749,3.7648,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 04:53:16,-0.0349181,take_off,0.0,96,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011277777777777795
151059,96,CC DChg,0.00277777777777778,416.159166666667,-0.0092748,3.6633,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.54e-05,2025-07-14 04:53:25,-0.0339764,take_off,9.0,96,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008545672514619851
152193,97,CC DChg,0.0,419.265277777778,-0.009275,3.7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 07:59:49,-0.0349742,take_off,0.0,97,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
152194,97,CC DChg,0.000277777777777778,419.265555555556,-0.009275,3.7708,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 07:59:49,-0.0349742,take_off,0.0,97,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
152195,97,CC DChg,0.00277777777777778,419.268055555556,-0.009275,3.6713,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.56e-05,2025-07-14 07:59:58,-0.0340513,take_off,9.0,97,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008386081871344986
153332,98,CC DChg,0.0,422.385555555556,-0.0092748,3.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 11:07:02,-0.0349011,take_off,0.0,98,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01122222222222222
153333,98,CC DChg,0.000277777777777778,422.385833333333,-0.0092748,3.763,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 11:07:02,-0.0349011,take_off,0.0,98,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01122222222222222
153334,98,CC DChg,0.00277777777777778,422.388333333333,-0.0092749,3.662,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.54e-05,2025-07-14 11:07:11,-0.0339647,take_off,9.0,98,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008544853801169566
154464,99,CC DChg,0.0,425.485,-0.0092748,3.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 14:13:01,-0.034927,take_off,0.0,99,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
154465,99,CC DChg,0.000277777777777778,425.485277777778,-0.0092748,3.7658,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 14:13:01,-0.034927,take_off,0.0,99,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011055555555555548
154466,99,CC DChg,0.00277777777777778,425.487777777778,-0.0092748,3.6663,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.55e-05,2025-07-14 14:13:10,-0.0340042,take_off,9.0,99,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008419239766081832
155604,100,CC DChg,0.0,428.610833333333,-0.0092747,3.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 17:20:35,-0.0349489,take_off,0.0,100,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01117777777777778
155605,100,CC DChg,0.000277777777777778,428.611111111111,-0.0092747,3.7682,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 17:20:35,-0.0349489,take_off,0.0,100,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01117777777777778
155606,100,CC DChg,0.00277777777777778,428.613611111111,-0.0092747,3.6676,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.55e-05,2025-07-14 17:20:44,-0.0340159,take_off,9.0,100,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008469356725146177
156736,101,CC DChg,0.0,431.714722222222,-0.0092748,3.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 20:26:49,-0.0348909,take_off,0.0,101,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011244444444444439
156737,101,CC DChg,0.000277777777777778,431.715,-0.0092748,3.7619,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 20:26:49,-0.0348909,take_off,0.0,101,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011244444444444439
156738,101,CC DChg,0.00277777777777778,431.7175,-0.0092746,3.6607,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.54e-05,2025-07-14 20:26:58,-0.0339515,take_off,9.0,101,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008523391812865488
157860,102,CC DChg,0.0,434.794444444444,-0.0092746,3.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14 23:31:37,-0.0348539,take_off,0.0,102,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011255555555555574
157861,102,CC DChg,0.000277777777777778,434.794722222222,-0.0092746,3.758,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-14 23:31:37,-0.0348539,take_off,0.0,102,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011255555555555574
157862,102,CC DChg,0.00277777777777778,434.797222222222,-0.0092745,3.6567,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.53e-05,2025-07-14 23:31:46,-0.0339141,take_off,9.0,102,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008548187134502921
158984,103,CC DChg,0.0,437.873611111111,-0.0092746,3.7624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 02:36:23,-0.0348948,take_off,0.0,103,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011044444444444461
158985,103,CC DChg,0.000277777777777778,437.873888888889,-0.0092746,3.7624,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 02:36:23,-0.0348948,take_off,0.0,103,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011044444444444461
158986,103,CC DChg,0.00277777777777778,437.876388888889,-0.0092746,3.663,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.54e-05,2025-07-15 02:36:32,-0.0339729,take_off,9.0,103,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008403918128654958
160114,104,CC DChg,0.0,440.968055555556,-0.0092746,3.7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 05:42:04,-0.0348577,take_off,0.0,104,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01122222222222222
160115,104,CC DChg,0.000277777777777778,440.968333333333,-0.0092746,3.7584,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 05:42:04,-0.0348577,take_off,0.0,104,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01122222222222222
160116,104,CC DChg,0.00277777777777778,440.970833333333,-0.0092746,3.6574,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.53e-05,2025-07-15 05:42:13,-0.0339209,take_off,9.0,104,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008521169590643252
161233,105,CC DChg,0.0,444.030277777778,-0.0092745,3.7572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 08:45:48,-0.0348462,take_off,0.0,105,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011233333333333354
161234,105,CC DChg,0.000277777777777778,444.030555555556,-0.0092745,3.7572,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 08:45:48,-0.0348462,take_off,0.0,105,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011233333333333354
161235,105,CC DChg,0.00277777777777778,444.033055555556,-0.0092746,3.6561,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.52e-05,2025-07-15 08:45:57,-0.0339089,take_off,9.0,105,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008550701754385936
162347,106,CC DChg,0.0,447.080277777778,-0.0092745,3.7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 11:48:49,-0.0348313,take_off,0.0,106,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01126666666666666
162348,106,CC DChg,0.000277777777777778,447.080555555556,-0.0092745,3.7556,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 11:48:49,-0.0348313,take_off,0.0,106,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01126666666666666
162349,106,CC DChg,0.00277777777777778,447.083055555556,-0.0092745,3.6542,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.52e-05,2025-07-15 11:48:58,-0.0338909,take_off,9.0,106,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008549298245614012
163453,107,CC DChg,0.0,450.107222222222,-0.0092744,3.7522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 14:50:27,-0.0347994,take_off,0.0,107,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011277777777777795
163454,107,CC DChg,0.000277777777777778,450.1075,-0.0092744,3.7522,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 14:50:27,-0.0347994,take_off,0.0,107,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011277777777777795
163455,107,CC DChg,0.00277777777777778,450.11,-0.0092745,3.6507,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.51e-05,2025-07-15 14:50:36,-0.0338584,take_off,9.0,107,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.008559883040935662
164564,108,CC DChg,0.0,453.145555555556,-0.0092747,3.7597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 17:52:45,-0.0348701,take_off,0.0,108,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01113333333333334
164565,108,CC DChg,0.000277777777777778,453.145833333333,-0.0092747,3.7597,2.6e-06,0.1,0.0,0.0,2.6e-06,0.1,9.7e-06,2025-07-15 17:52:45,-0.0348701,take_off,0.0,108,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.01113333333333334
164566,108,CC DChg,0.00277777777777778,453.148333333333,-0.0092746,3.6595,2.58e-05,0.99,0.0,0.0,2.58e-05,0.99,9.53e-05,2025-07-15 17:52:54,-0.0339404,take_off,9.0,108,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.00846491228070173
165677,109,CC DChg,0.0,456.193055555556,-0.0092746,3.7591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15 20:55:37,-0.0348641,take_off,0.0,109,2025-06-25 GraSi NMC811 LP57 1_5_5_2025-06-25 18-08-00_good.xlsx,20250625grasinmc811lp5715520250625180800,BAD,-0.011211111111111135
